,xch4_biascorrected,xch4_uncertainty
2013-02-10 10:29:55.569,1.7802632,0.007780614
2013-02-10 10:30:27.834,1.803684,0.00651959
2013-02-10 10:30:32.445,1.8101292,0.0064347917
2013-02-10 10:30:37.054,1.8107008,0.0064562894
2013-02-10 10:30:41.664,1.7929076,0.0070266835
2013-02-10 10:30:46.273,1.806208,0.007205342
2013-02-10 10:30:50.883,1.7918135,0.007446895
2013-02-10 10:31:09.321,1.8226439,0.0062632645
2013-02-10 10:31:13.929,1.8284726,0.006312354
2013-02-10 10:31:18.540,1.8241998,0.006254127
2013-02-10 10:31:23.149,1.8098137,0.00666279
2013-02-10 10:31:27.759,1.8168787,0.0065852883
2013-02-10 10:32:46.120,1.8187557,0.006444701
2013-02-10 10:32:50.730,1.8196828,0.006534768
2013-02-10 10:32:55.340,1.8093805,0.0064160265
2013-02-11 11:00:11.752,1.7909074,0.007249182
2013-02-11 11:00:16.364,1.8065939,0.0074659586
2013-02-11 11:00:20.971,1.7916051,0.0071692346
2013-02-11 11:00:25.583,1.8412731,0.0070785964
2013-02-11 11:00:30.190,1.8402369,0.0067836796
2013-02-11 11:01:07.066,1.8244331,0.006583038
2013-02-11 11:01:16.285,1.8276025,0.0063608564
2013-02-11 11:02:30.036,1.8104894,0.00697862
2013-02-11 11:02:34.650,1.8159746,0.006965288
2013-02-13 10:25:15.047,1.7806937,0.00889718
2013-02-13 10:25:19.656,1.7824688,0.008690808
2013-02-13 10:25:24.266,1.8166423,0.00621255
2013-02-13 10:25:28.875,1.8138648,0.0063289315
2013-02-13 10:25:33.485,1.8169596,0.006280556
2013-02-13 10:29:19.351,1.8171844,0.005974324
2013-02-13 10:29:23.961,1.8147341,0.005899071
2013-02-13 10:29:28.570,1.8166696,0.005907469
2013-02-13 10:29:33.181,1.787141,0.00649537
2013-02-13 10:29:37.789,1.7955701,0.0060516843
2013-02-13 10:29:42.400,1.7989069,0.006084715
2013-02-13 10:42:27.582,1.7629747,0.0058893096
2013-02-13 10:42:32.191,1.7668574,0.006129722
2013-02-14 09:39:05.073,1.7832247,0.013859732
2013-02-14 09:39:14.292,1.7399,0.011119377
2013-02-14 10:56:17.606,1.7704614,0.0075826384
2013-02-14 10:56:22.221,1.7772428,0.00767738
2013-02-14 10:56:26.825,1.7758702,0.0074611055
2013-02-14 10:56:59.097,1.7831019,0.006792925
2013-02-14 10:57:03.700,1.7810262,0.006637139
2013-02-14 10:57:08.316,1.7723746,0.006527511
2013-02-14 11:00:12.697,1.7859991,0.007034074
2013-02-14 11:00:17.301,1.7850006,0.006920943
2013-02-14 11:00:21.916,1.7820321,0.0068726
2013-02-14 11:00:26.520,1.8223096,0.0061500766
2013-02-14 11:00:31.136,1.8260174,0.006164538
2013-02-14 11:00:35.739,1.8331065,0.0059796614
2013-02-14 11:01:08.011,1.8223813,0.0061907894
2013-02-14 11:01:31.053,1.8185087,0.0058841114
2013-02-14 11:01:35.668,1.810333,0.005823152
2013-02-14 11:01:40.272,1.8186731,0.0058111646
2013-02-14 11:01:44.888,1.8072261,0.00581123
2013-02-14 11:01:49.492,1.8127834,0.00609716
2013-02-14 11:01:54.107,1.8114113,0.006157202
2013-02-14 11:01:58.711,1.8155107,0.006052254
2013-02-14 11:02:30.983,1.8171034,0.0056693195
2013-02-14 11:02:35.587,1.8151518,0.0057289368
2013-02-14 11:02:40.202,1.8159468,0.005754358
2013-02-14 11:02:44.805,1.8177866,0.005539008
2013-02-14 11:02:49.421,1.8102312,0.0055009173
2013-02-14 11:02:54.025,1.810948,0.0055797505
2013-02-15 10:09:53.796,1.7664249,0.0070173475
2013-02-16 10:26:48.068,1.832637,0.007098549
2013-02-16 10:26:52.675,1.8242657,0.0071044345
2013-02-16 10:26:57.287,1.824433,0.0069668693
2013-02-16 10:30:29.325,1.8052708,0.00625958
2013-02-16 10:30:33.932,1.801759,0.006325361
2013-02-16 10:30:38.544,1.8049005,0.0062706447
2013-02-16 10:31:10.808,1.8087163,0.006205965
2013-02-16 10:31:15.420,1.8146658,0.0062848697
2013-02-16 10:31:20.027,1.80806,0.00623109
2013-02-16 10:31:24.639,1.8065398,0.00642311
2013-02-16 10:31:29.247,1.8021654,0.0063442923
2013-02-16 10:31:33.858,1.811415,0.0063624014
2013-02-16 10:31:52.296,1.8152585,0.0065126386
2013-02-16 10:31:56.903,1.8235573,0.0065020854
2013-02-16 10:32:01.515,1.8228738,0.0064171953
2013-02-16 10:32:06.122,1.827635,0.0064599602
2013-02-16 10:32:10.734,1.8199617,0.00640306
2013-02-16 10:32:15.341,1.8142234,0.006328926
2013-02-17 10:59:45.674,1.8379557,0.0056277392
2013-02-17 10:59:50.279,1.8354098,0.005675387
2013-02-17 10:59:54.893,1.844621,0.005732939
2013-02-17 11:00:13.331,1.7741241,0.0075091887
2013-02-17 11:00:17.937,1.7774826,0.0077780043
2013-02-17 11:00:22.550,1.7684718,0.00807726
2013-02-17 11:00:27.155,1.8491088,0.0062263557
2013-02-17 11:00:31.769,1.8547994,0.0062105865
2013-02-17 11:00:36.374,1.8484671,0.0062905424
2013-02-17 11:01:08.645,1.8357207,0.0061336407
2013-02-17 11:01:13.251,1.8286376,0.0063105933
2013-02-17 11:01:17.864,1.8319795,0.006344919
2013-02-19 10:25:16.653,1.7915187,0.009662382
2013-02-19 10:25:21.260,1.7687527,0.009421941
2013-02-19 10:26:48.843,1.8227723,0.006364748
2013-02-19 10:26:53.452,1.8152908,0.0062359697
2013-02-19 10:26:58.062,1.8166414,0.006303905
2013-02-19 10:29:20.957,1.8188221,0.0058638314
2013-02-19 10:29:25.567,1.8093778,0.005914757
2013-02-19 10:29:30.175,1.8157982,0.005924711
2013-02-19 10:32:48.387,1.8133737,0.0062701697
2013-02-19 10:32:52.995,1.808261,0.006181308
2013-02-19 10:32:57.606,1.7986112,0.0063227466
2013-02-19 10:33:02.214,1.8158622,0.006619719
2013-02-19 10:33:11.432,1.8165991,0.0064622825
2013-02-19 10:40:10.902,1.77631,0.005632341
2013-02-19 10:40:15.509,1.7813773,0.0056899586
2013-02-19 10:40:20.121,1.772563,0.005661912
2013-02-19 10:41:15.435,1.7884463,0.0059593045
2013-02-19 10:41:29.262,1.7934465,0.0060607204
2013-02-19 10:42:29.188,1.7697947,0.005967849
2013-02-19 10:42:33.796,1.7712916,0.006059366
2013-02-19 10:42:38.407,1.768548,0.0060545504
2013-02-20 10:58:46.712,1.8168515,0.006056872
2013-02-20 10:58:51.327,1.8103564,0.0060504484
2013-02-20 10:58:55.931,1.8198391,0.006061156
2013-02-20 10:59:42.025,1.833834,0.005803811
2013-02-20 10:59:46.641,1.8253452,0.0057276357
2013-02-20 10:59:51.245,1.821818,0.005677127
2013-02-20 11:00:09.683,1.8182914,0.006975228
2013-02-20 11:00:14.298,1.8030397,0.0066909995
2013-02-20 11:00:18.902,1.8034995,0.0068720495
2013-02-20 11:00:23.517,1.825692,0.005485066
2013-02-20 11:00:28.121,1.8299192,0.0054236073
2013-02-20 11:00:32.736,1.8329101,0.0054980526
2013-02-20 11:01:09.612,1.838379,0.0054950146
2013-02-20 11:01:14.216,1.8306577,0.005462689
2013-02-20 11:01:18.831,1.8237277,0.005545244
2013-02-20 11:01:23.435,1.8208116,0.0056227264
2013-02-20 11:01:28.051,1.8219523,0.005527591
2013-02-20 11:01:32.654,1.823082,0.005746199
2013-02-20 11:01:37.269,1.8194109,0.0057959063
2013-02-20 11:01:41.873,1.8214048,0.00570746
2013-02-20 11:01:46.488,1.8280779,0.0054463237
2013-02-20 11:01:51.092,1.8254639,0.0054434766
2013-02-20 11:01:55.707,1.8303963,0.005497768
2013-02-20 11:02:27.969,1.8288581,0.006029811
2013-02-20 11:02:32.584,1.8263309,0.00608205
2013-02-20 11:02:37.187,1.830305,0.006192641
2013-02-21 11:27:12.523,1.8140339,0.0079045305
2013-02-21 11:27:17.133,1.826942,0.007901836
2013-02-21 11:27:21.742,1.8009243,0.007805533
2013-02-22 10:26:45.063,1.7822131,0.0069377273
2013-02-22 10:26:49.667,1.7904038,0.0071146213
2013-02-22 10:26:54.281,1.7830377,0.006893939
2013-02-22 10:27:54.200,1.8038778,0.007060369
2013-02-22 10:27:58.814,1.7917732,0.0071948604
2013-02-22 10:28:03.420,1.8063029,0.007207037
2013-02-22 10:29:17.172,1.7939138,0.0064464863
2013-02-22 10:30:26.320,1.8005455,0.0064593954
2013-02-22 10:30:30.924,1.7988274,0.0065224203
2013-02-22 10:30:35.539,1.8025806,0.006436384
2013-02-22 10:30:40.143,1.7914262,0.007168522
2013-02-22 10:30:44.757,1.7974423,0.007146148
2013-02-22 10:30:49.362,1.7882345,0.0070168395
2013-02-22 10:30:53.977,1.7934209,0.009062119
2013-02-22 10:30:58.581,1.7919734,0.008886549
2013-02-22 10:31:03.196,1.8099258,0.008703177
2013-02-22 10:31:07.800,1.8183074,0.0069291783
2013-02-22 10:31:12.415,1.8098295,0.007063563
2013-02-22 10:31:17.020,1.7999698,0.007238732
2013-02-22 10:31:49.291,1.8124133,0.0066204495
2013-02-22 10:31:53.896,1.8182889,0.006564419
2013-02-22 10:31:58.510,1.8159667,0.0065579303
2013-02-22 10:32:07.729,1.8032222,0.006830116
2013-02-22 10:32:21.553,1.8300501,0.0062810127
2013-02-22 10:42:25.405,1.7648549,0.0056489953
2013-02-22 10:42:30.010,1.7565335,0.0056266063
2013-02-22 10:42:34.624,1.7623438,0.0055957073
2013-02-22 10:42:39.229,1.7590135,0.005963342
2013-02-22 10:42:43.843,1.7609004,0.0060324
2013-02-22 10:42:48.448,1.758177,0.0061109876
2013-02-23 11:04:00.793,1.795917,0.007009293
2013-02-23 11:04:05.404,1.801764,0.0069564944
2013-02-23 11:04:10.013,1.7957315,0.0072165825
2013-02-24 10:07:56.140,1.7665371,0.0055433596
2013-02-24 10:08:00.747,1.7688335,0.0055866875
2013-02-24 10:08:05.359,1.7624831,0.0055400617
2013-02-24 10:09:37.551,1.7665352,0.007401478
2013-02-24 11:26:03.977,1.7893187,0.00887206
2013-02-24 11:26:08.589,1.7862804,0.008933356
2013-02-24 11:26:13.196,1.78378,0.008966599
2013-02-25 10:39:31.029,1.77309,0.0058336137
2013-02-25 10:39:35.634,1.7714965,0.0058702054
2013-02-25 10:39:40.248,1.7688259,0.005915236
2013-02-25 10:42:44.630,1.7704684,0.006001969
2013-02-25 10:42:49.235,1.7741834,0.0060582636
2013-02-25 10:42:53.849,1.7701478,0.0060421685
2013-02-26 10:54:02.561,1.7932988,0.008400127
2013-02-26 10:54:07.175,1.7850233,0.0083458405
2013-02-26 10:54:11.781,1.7821047,0.008391447
2013-02-26 10:57:16.162,1.7780015,0.0068049706
2013-02-26 10:57:20.775,1.7866548,0.006747722
2013-02-26 10:57:25.380,1.7732755,0.0065647317
2013-02-26 10:57:29.994,1.805964,0.0078493105
2013-02-26 10:57:34.599,1.8010706,0.0077205473
2013-02-26 10:57:39.212,1.7988466,0.007553024
2013-02-26 11:02:34.222,1.8129376,0.0070661386
2013-02-26 11:02:38.828,1.8157518,0.006613176
2013-02-27 10:09:29.424,1.7708948,0.0067068697
2013-02-27 11:26:09.673,1.7944441,0.008759398
2013-02-27 11:26:14.283,1.7934586,0.008780246
2013-02-27 11:27:00.378,1.7953833,0.007911599
2013-02-27 11:27:04.988,1.8014746,0.007837701
2013-02-27 11:27:09.597,1.800734,0.0076752147
2013-02-27 11:27:14.206,1.7739661,0.007452184
2013-02-27 11:27:18.816,1.7880744,0.007539706
2013-02-27 11:27:23.425,1.7921141,0.0075668525
2013-02-28 10:29:37.352,1.7993886,0.007112387
2013-02-28 10:29:41.959,1.8001711,0.006763518
2013-02-28 10:29:46.571,1.7945317,0.0070764157
2013-02-28 10:30:37.273,1.8087262,0.0081281625
2013-02-28 10:30:46.492,1.8004929,0.0078055654
2013-02-28 10:30:51.105,1.8104352,0.0075123087
2013-02-28 10:30:55.711,1.8086587,0.007591207
2013-02-28 10:31:14.149,1.8175354,0.0062109395
2013-02-28 10:31:18.762,1.8221724,0.006307137
2013-02-28 10:31:23.368,1.8265963,0.00627129
2013-02-28 10:31:27.980,1.8097426,0.006642644
2013-02-28 10:31:32.587,1.8154452,0.006622031
2013-02-28 10:31:37.200,1.8110325,0.0067006857
2013-02-28 10:31:41.807,1.8075917,0.0062291347
2013-02-28 10:31:46.419,1.812061,0.0063932706
2013-02-28 10:31:51.025,1.8043203,0.006243345
2013-02-28 10:36:04.552,1.8172153,0.0056877853
2013-02-28 10:39:59.636,1.777179,0.005310479
2013-02-28 10:40:04.247,1.7780799,0.005341083
2013-02-28 10:40:08.855,1.7823553,0.005338213
2013-02-28 10:40:13.467,1.7943653,0.0057563735
2013-02-28 10:40:18.073,1.7912148,0.005785187
2013-02-28 10:40:22.685,1.7912706,0.005802534
2013-03-01 11:00:16.737,1.7973865,0.0067412043
2013-03-01 11:00:21.340,1.7854252,0.006603096
2013-03-01 11:00:25.956,1.7854483,0.006402495
2013-03-01 11:01:25.874,1.8058913,0.006280765
2013-03-01 11:01:30.489,1.813728,0.006191541
2013-03-01 11:01:35.092,1.8200328,0.006059838
2013-03-01 11:02:35.022,1.8167622,0.0066888295
2013-03-01 11:02:39.626,1.814012,0.006783088
2013-03-01 11:02:44.242,1.8158863,0.0066916677
2013-03-02 10:03:35.194,1.7954063,0.00604005
2013-03-02 10:03:39.799,1.802848,0.006135741
2013-03-03 10:29:24.251,1.804888,0.0061648926
2013-03-03 10:29:28.858,1.8041346,0.006092849
2013-03-03 10:29:33.470,1.8075054,0.0062598675
2013-03-03 10:29:38.078,1.7989157,0.0064682327
2013-03-03 10:29:42.689,1.7983749,0.006582784
2013-03-03 10:29:47.297,1.7992808,0.0063756458
2013-03-03 10:32:00.975,1.8241208,0.0066760816
2013-03-03 10:32:05.583,1.8266839,0.006720702
2013-03-03 10:42:32.478,1.7523886,0.0059806984
2013-03-03 10:42:37.089,1.7456281,0.0059108515
2013-03-03 10:42:41.697,1.7583106,0.0059091663
2013-03-04 10:56:45.421,1.7818319,0.006483288
2013-03-04 10:56:50.030,1.7861882,0.0064106435
2013-03-04 11:04:07.934,1.7962611,0.008931037
2013-03-04 11:04:21.762,1.8049387,0.00866625
2013-03-04 11:04:26.372,1.8022503,0.0093673365
2013-03-05 10:10:40.025,1.7450727,0.011344256
2013-03-05 11:27:01.842,1.7865151,0.0071628056
2013-03-05 11:27:06.455,1.7926266,0.007161175
2013-03-05 11:27:11.061,1.7946175,0.00715804
2013-03-05 11:27:15.674,1.7978148,0.007077826
2013-03-05 11:27:20.280,1.8050113,0.0071186796
2013-03-05 11:27:24.893,1.7978793,0.0068663615
2013-03-06 10:25:11.558,1.7845234,0.0074244943
2013-03-06 10:25:16.172,1.8005589,0.007392697
2013-03-06 10:25:20.777,1.8029269,0.00739758
2013-03-06 10:25:25.391,1.7976942,0.0058622565
2013-03-06 10:25:29.996,1.7836032,0.005830904
2013-03-06 10:26:34.529,1.7896569,0.0062395944
2013-03-06 10:26:39.144,1.8001239,0.0063622547
2013-03-06 10:26:43.748,1.8018883,0.006378167
2013-03-06 10:26:48.363,1.7890894,0.00638654
2013-03-06 10:26:52.967,1.8018818,0.006404019
2013-03-06 10:26:57.582,1.7977973,0.006324722
2013-03-06 10:31:38.758,1.8213725,0.0077195093
2013-03-06 10:31:43.372,1.7913073,0.007883891
2013-03-06 10:31:47.977,1.8129706,0.0062971483
2013-03-06 10:41:19.559,1.7616258,0.005946081
2013-03-06 10:41:24.173,1.7652746,0.006159425
2013-03-06 10:41:28.778,1.7634414,0.006187957
2013-03-06 10:42:28.707,1.7783194,0.0058169835
2013-03-06 10:42:33.311,1.774579,0.0058098356
2013-03-06 10:42:37.926,1.778876,0.0058118645
2013-03-07 11:01:18.296,1.8160443,0.0063756774
2013-03-07 11:01:22.909,1.8143718,0.006927707
2013-03-07 11:01:55.172,1.797755,0.00674505
2013-03-07 11:02:04.391,1.801126,0.006994558
2013-03-07 11:02:41.267,1.8150425,0.0066612237
2013-03-08 10:07:27.380,1.786559,0.011521961
2013-03-08 10:07:36.600,1.7957549,0.009354666
2013-03-08 10:10:31.763,1.7532088,0.013670741
2013-03-08 10:10:36.371,1.7989979,0.012951598
2013-03-09 10:28:21.478,1.8006572,0.007565285
2013-03-09 10:28:30.697,1.7975323,0.0072112624
2013-03-09 10:29:16.793,1.815928,0.0074243178
2013-03-09 10:29:26.011,1.8015077,0.0072492226
2013-03-09 10:29:30.622,1.7929841,0.007195777
2013-03-09 10:29:35.231,1.7887386,0.0069154426
2013-03-09 10:29:39.841,1.7991958,0.00670481
2013-03-10 11:00:00.826,1.8303941,0.006243354
2013-03-10 11:00:19.264,1.7913818,0.006940579
2013-03-10 11:00:23.876,1.788026,0.0072263586
2013-03-10 11:00:28.483,1.7910647,0.0074113756
2013-03-10 11:00:33.096,1.8302897,0.0055381777
2013-03-10 11:00:37.702,1.8269118,0.005581888
2013-03-10 11:00:42.315,1.8222021,0.005580895
2013-03-10 11:01:19.191,1.8343434,0.006716018
2013-03-10 11:01:33.016,1.8300198,0.00645252
2013-03-12 10:29:26.880,1.814248,0.0058096056
2013-03-12 10:29:31.486,1.8124584,0.005939291
2013-03-12 10:29:36.099,1.8071775,0.005842216
2013-03-12 10:29:54.537,1.788323,0.008325881
2013-03-12 10:42:48.937,1.7536432,0.0059364573
2013-03-12 10:42:53.544,1.7533519,0.0060322555
2013-03-12 10:42:58.156,1.7520419,0.006091928
2013-03-13 11:01:47.706,1.804107,0.0066087195
2013-03-13 11:02:38.412,1.8086683,0.0070135086
2013-03-13 11:02:43.021,1.8095156,0.0071007153
2013-03-13 11:02:47.631,1.8182122,0.006915072
2013-03-15 10:32:41.342,1.8239545,0.007013679
2013-03-15 10:32:45.947,1.8340348,0.0068787807
2013-03-15 10:32:50.561,1.8245574,0.0067558126
2013-03-15 10:42:03.705,1.7494701,0.0059043337
2013-03-15 10:42:35.968,1.747303,0.006038936
2013-03-15 10:42:40.581,1.7501483,0.006037881
2013-03-15 10:42:49.800,1.7419883,0.0059857774
2013-03-15 10:42:54.404,1.7413161,0.0060872566
2013-03-15 10:42:59.018,1.7401781,0.006148578
2013-03-16 11:02:39.253,1.8045906,0.0068367734
2013-03-16 11:02:48.472,1.8067335,0.006835099
2013-03-16 11:02:53.080,1.8094773,0.007027096
2013-03-16 11:03:02.299,1.8047242,0.0074455705
2013-03-16 11:04:25.271,1.7927396,0.008590642
2013-03-17 10:07:34.551,1.7695692,0.012543687
2013-03-18 10:25:33.460,1.8042272,0.005901184
2013-03-18 10:25:38.067,1.8107206,0.0059205154
2013-03-18 10:25:42.679,1.8019841,0.0058852653
2013-03-18 10:26:42.600,1.8174078,0.0056825266
2013-03-18 10:26:47.212,1.8188586,0.0057283165
2013-03-18 10:26:51.819,1.8166827,0.0056440514
2013-03-19 10:53:17.641,1.8182636,0.0089103505
2013-03-19 10:58:17.265,1.8043963,0.006169631
2013-03-19 10:58:54.141,1.799551,0.0058775577
2013-03-19 10:59:49.456,1.8136797,0.0059548756
2013-03-19 10:59:54.058,1.7943604,0.0060855695
2013-03-19 10:59:58.674,1.8069717,0.0059727477
2013-03-19 11:00:21.716,1.777634,0.006973596
2013-03-19 11:00:26.332,1.788996,0.00751551
2013-03-19 11:00:35.550,1.8249482,0.006381365
2013-03-19 11:00:40.153,1.8256965,0.006573635
2013-03-19 11:01:12.427,1.8087606,0.0056420937
2013-03-19 11:01:17.029,1.8168135,0.0055707376
2013-03-19 11:01:21.645,1.8104813,0.0056376196
2013-03-19 11:01:26.249,1.8060268,0.0068181157
2013-03-19 11:01:30.864,1.8011914,0.006856387
2013-03-19 11:02:40.001,1.823256,0.0066128694
2013-03-20 10:06:58.447,1.7929047,0.012039863
2013-03-21 10:25:25.199,1.8141935,0.007129666
2013-03-21 10:25:29.809,1.8168906,0.0060415985
2013-03-21 10:25:34.419,1.8182154,0.005931246
2013-03-21 10:25:39.029,1.8083601,0.005923984
2013-03-21 10:26:52.780,1.795698,0.0076182624
2013-03-21 10:27:02.000,1.789307,0.007333735
2013-03-21 10:29:24.896,1.7959912,0.0062097674
2013-03-21 10:29:29.505,1.785037,0.006230813
2013-03-21 10:29:34.114,1.7871653,0.0062052137
2013-03-21 10:29:38.725,1.8003299,0.006560247
2013-03-21 10:29:43.334,1.800005,0.007129004
2013-03-21 10:29:47.943,1.7867653,0.0069433716
2013-03-21 10:29:52.553,1.7987475,0.0074261343
2013-03-21 10:29:57.163,1.7933961,0.007369407
2013-03-21 10:30:01.772,1.8001467,0.0073914323
2013-03-21 10:41:28.593,1.7773267,0.006034434
2013-03-21 10:41:37.811,1.7727556,0.005910919
2013-03-21 10:42:05.469,1.7735329,0.006021322
2013-03-21 10:42:33.127,1.764057,0.006108421
2013-03-21 10:42:37.736,1.772121,0.00619175
2013-03-21 10:42:42.345,1.7668743,0.0061684283
2013-03-22 11:00:18.301,1.7779701,0.0080424985
2013-03-22 11:00:22.909,1.7612416,0.00783126
2013-03-22 11:01:36.661,1.7979376,0.005986331
2013-03-22 11:01:41.272,1.7912779,0.0058938507
2013-03-22 11:01:45.880,1.7961864,0.005966185
2013-03-22 11:01:50.490,1.7948027,0.0064701536
2013-03-22 11:01:55.099,1.8025832,0.0062642177
2013-03-22 11:01:59.710,1.8000408,0.0064124004
2013-03-22 11:02:31.975,1.8150516,0.0062463623
2013-03-22 11:02:41.194,1.81961,0.0063525415
2013-03-22 11:02:50.413,1.8147455,0.0060683154
2013-03-22 11:02:55.024,1.8097647,0.006072608
2013-03-22 11:02:59.632,1.8020008,0.0063265413
2013-03-22 11:03:04.243,1.7864686,0.0066244085
2013-03-22 11:03:08.851,1.7920793,0.00636073
2013-03-23 10:10:45.561,1.7459705,0.01303413
2013-03-24 10:25:35.419,1.8129643,0.005823552
2013-03-24 10:25:40.034,1.8097354,0.0057621156
2013-03-24 10:25:44.638,1.8188877,0.005826401
2013-03-24 10:26:44.568,1.8340895,0.0056720767
2013-03-24 10:26:49.173,1.8295386,0.0055781617
2013-03-24 10:26:53.787,1.8313974,0.005603771
2013-03-24 10:26:58.391,1.8050729,0.006224355
2013-03-24 10:27:03.005,1.811094,0.0062252684
2013-03-24 10:27:07.611,1.8088322,0.0063213985
2013-03-24 10:31:48.796,1.8168529,0.0067296145
2013-03-24 10:31:53.401,1.8098282,0.0066628247
2013-03-24 10:31:58.015,1.80658,0.006772827
2013-03-25 10:58:10.045,1.8170149,0.0062301704
2013-03-25 10:58:14.650,1.8117743,0.006140428
2013-03-25 10:58:19.263,1.8205448,0.006024579
2013-03-25 10:59:56.059,1.8199941,0.0056038066
2013-03-25 11:00:05.278,1.8209001,0.005548978
2013-03-25 11:00:23.717,1.7966738,0.006045208
2013-03-25 11:00:28.330,1.7886851,0.006012819
2013-03-25 11:00:32.935,1.7927414,0.00606472
2013-03-25 11:00:37.549,1.8395274,0.005595015
2013-03-25 11:00:42.154,1.8287987,0.0056789257
2013-03-25 11:00:46.768,1.8343815,0.005581984
2013-03-25 11:01:19.031,1.8266913,0.0053731664
2013-03-25 11:01:23.644,1.8263451,0.005313442
2013-03-25 11:01:28.250,1.8240281,0.0053316043
2013-03-25 11:01:32.863,1.8075538,0.005306746
2013-03-25 11:01:37.469,1.8198792,0.005356519
2013-03-25 11:01:42.082,1.8172114,0.005338067
2013-03-25 11:01:46.687,1.821121,0.005462467
2013-03-25 11:01:51.301,1.8164496,0.005535429
2013-03-25 11:01:55.906,1.818899,0.005500773
2013-03-25 11:02:00.520,1.8170551,0.0054391045
2013-03-25 11:02:05.126,1.8146628,0.005492107
2013-03-25 11:02:09.739,1.8202456,0.0055276216
2013-03-30 10:26:41.500,1.8127759,0.0073514376
2013-03-30 10:26:46.107,1.8125011,0.007185591
2013-03-30 10:26:50.720,1.8159428,0.007402285
2013-03-30 10:29:27.443,1.7970357,0.0070704017
2013-03-30 10:29:32.049,1.7946682,0.0071236896
2013-03-30 10:29:36.662,1.7961376,0.0067513804
2013-03-30 10:29:41.268,1.8050761,0.0063698296
2013-03-30 10:29:45.881,1.8004401,0.006287602
2013-03-30 10:29:50.487,1.8003126,0.0064355195
2013-03-30 10:30:50.414,1.7949858,0.0074938163
2013-03-30 10:30:55.021,1.8115624,0.007503027
2013-03-30 10:30:59.634,1.8006996,0.0074709957
2013-03-30 10:31:18.071,1.808692,0.007231452
2013-03-30 10:31:22.678,1.8084401,0.0072290604
2013-03-30 10:31:45.729,1.8070408,0.007016313
2013-03-30 10:31:50.335,1.8086783,0.006883692
2013-03-30 10:31:54.948,1.8080751,0.0068186596
2013-03-30 10:31:59.553,1.8031411,0.0073632034
2013-03-30 10:32:08.772,1.808058,0.0071872086
2013-04-02 10:31:00.517,1.8090154,0.008927087
2013-04-02 10:31:05.131,1.81554,0.009148371
2013-04-03 10:58:58.873,1.8008524,0.0062537068
2013-04-03 10:59:03.478,1.7955956,0.0062811025
2013-04-03 10:59:08.092,1.7901546,0.006314406
2013-04-03 11:00:31.064,1.7660326,0.006680244
2013-04-03 11:00:40.282,1.7942811,0.0061351005
2013-04-03 11:00:44.889,1.7990688,0.006003156
2013-04-05 10:36:10.586,1.7941673,0.0060190624
2013-04-05 10:42:42.395,1.7561247,0.006260124
2013-04-05 10:42:47.005,1.7581664,0.0064724
2013-04-05 10:42:51.614,1.760581,0.006451759
2013-04-05 10:42:56.224,1.7418145,0.0060442416
2013-04-05 10:43:00.832,1.7346576,0.0060520433
2013-04-05 10:43:05.443,1.7385346,0.0061444812
2013-04-06 10:59:59.698,1.8072636,0.006164598
2013-04-06 11:00:04.305,1.7969452,0.0063490835
2013-04-06 11:00:08.917,1.8048891,0.0062026596
2013-04-06 11:00:31.962,1.7917353,0.0073496136
2013-04-06 11:00:36.574,1.7875826,0.007348272
2013-04-06 11:00:41.182,1.8017379,0.0060153776
2013-04-06 11:00:45.793,1.8064914,0.005952601
2013-04-06 11:00:50.400,1.7988834,0.006268359
2013-04-06 11:01:22.670,1.8077855,0.0067946194
2013-04-06 11:01:27.276,1.8055794,0.0067044897
2013-04-06 11:01:31.888,1.8093709,0.0069249915
2013-04-07 10:06:27.217,1.7789917,0.0063853846
2013-04-07 10:06:31.831,1.7872915,0.0065912744
2013-04-07 10:06:36.436,1.7879931,0.006549139
2013-04-07 10:06:41.050,1.768329,0.0061983815
2013-04-07 10:06:45.655,1.7731379,0.0062597827
2013-04-07 10:06:50.269,1.7726095,0.0064744297
2013-04-07 10:07:50.189,1.7774695,0.006350792
2013-04-07 10:07:54.803,1.7766814,0.006435646
2013-04-07 10:07:59.408,1.7729827,0.0064322813
2013-04-07 10:08:04.022,1.7703354,0.0060034
2013-04-07 10:08:08.629,1.7724184,0.0059794015
2013-04-07 10:08:13.242,1.765944,0.006013148
2013-04-08 10:29:35.203,1.8015159,0.006061307
2013-04-08 10:29:39.819,1.7983143,0.0061895903
2013-04-08 10:29:44.422,1.8005179,0.0063858074
2013-04-08 10:29:49.038,1.7903955,0.0063771675
2013-04-08 10:29:53.641,1.7934072,0.00688144
2013-04-08 10:29:58.256,1.7938308,0.0067558847
2013-04-08 10:30:07.476,1.7900853,0.007931834
2013-04-08 10:39:02.182,1.783486,0.0060772193
2013-04-08 10:39:06.785,1.793015,0.0061503532
2013-04-08 10:39:11.401,1.7899135,0.0062356703
2013-04-08 10:39:43.661,1.7843804,0.0061763283
2013-04-08 10:39:48.278,1.7774972,0.006247568
2013-04-08 10:39:52.880,1.7822322,0.006365809
2013-04-08 10:39:57.497,1.7844859,0.005986618
2013-04-08 10:40:02.100,1.7809364,0.0060824617
2013-04-08 10:40:06.716,1.7823608,0.005989142
2013-04-08 10:40:11.319,1.7760701,0.005431356
2013-04-08 10:40:15.935,1.7723807,0.005409691
2013-04-08 10:40:20.538,1.7807024,0.005542616
